(PDH-CSV 4.0) (,\\jyseong\processor(_total)\% processor time,\\jyseong\logicaldisk(c:)\disk reads/sec,\\jyseong\logicaldisk(c:)\disk writes/sec,\\jyseong\logicaldisk(c:)\disk read bytes/sec,\\jyseong\logicaldisk(c:)\disk write bytes/sec,\\jyseong\mssql$hekaton:databases(confluence)\log bytes flushed/sec
06/10/2016 12:33:19.238,0.994554353,0,6.696888932,0,29879.60502,0
06/10/2016 12:33:20.268,0.946511554,0,2.913773121,0,10442.96287,0
06/10/2016 12:33:21.297,1.388429974,0,1.942489196,0,6464.604045,0
06/10/2016 12:33:22.327,0.693986676,0,1.941514119,0,6461.358989,0
06/10/2016 12:33:23.372,0.807997078,0,1.914714499,0,6372.169853,0
06/10/2016 12:33:24.402,0.757108233,0,1.942500235,0,6961.920843,0
06/10/2016 12:33:25.447,0.870186025,0,1.913512655,0,6858.029355,0
06/10/2016 12:33:26.476,0.693977031,0,1.942486437,0,6961.871389,0
06/10/2016 12:33:27.490,1.66621006,0,1.972482732,0,7069.378112,0
06/10/2016 12:33:28.520,3.156113363,0,15.54011779,0,48733.8094,0
06/10/2016 12:33:29.565,0.683628685,0,1.913525376,0,7347.937442,0
06/10/2016 12:33:30.610,1.056752868,0,1.913496587,0,7347.826894,86214.50222
06/10/2016 12:33:31.640,0.693977031,0,5.827606269,0,23372.58621,0
06/10/2016 12:33:32.670,0.820249149,0,2.913752423,0,11437.44951,0
06/10/2016 12:33:33.699,0.567714625,0,2.91395735,0,11438.25392,0
06/10/2016 12:33:34.729,0.757117946,0,1.942370535,0,7955.949711,0
06/10/2016 12:33:35.758,0.630845828,0,1.942544393,0,7956.661832,0
06/10/2016 12:33:36.788,0.757117872,0,1.941699543,0,7953.201328,0
06/10/2016 12:33:37.818,1.135905163,0,2.914969991,0,11939.71708,0
06/10/2016 12:33:38.847,1.388429974,0,3.885298548,0,14422.22821,0
06/10/2016 12:33:39.877,0.693986743,0,4.856267837,0,20388.55489,0
06/10/2016 12:33:40.906,0.883370639,0,2.913698608,0,8453.610895,0
06/10/2016 12:33:41.936,0.693986743,0,1.942449181,0,4475.402913,0
06/10/2016 12:33:42.966,0.693977031,0,2.913909738,0,8454.223454,0
06/10/2016 12:33:43.995,0.693986743,0,1.942558192,0,4972.948972,0
06/10/2016 12:33:45.025,0.946501842,0,3.885197804,0,12929.93829,88520.34677
06/10/2016 12:33:46.070,0.621439743,0,1.913447046,0,4898.424437,0
06/10/2016 12:33:47.100,1.325289058,0,5.827769796,0,20886.72695,0
06/10/2016 12:33:48.129,1.199036365,0,1.942263614,0,4972.194852,0
06/10/2016 12:33:49.159,1.262167568,0,20.39885354,0,86040.42148,0
06/10/2016 12:33:50.188,0.883380352,0,4.856059137,0,25360.28324,0
06/10/2016 12:33:51.218,0.820239436,0,1.942627193,0,5470.438175,0
06/10/2016 12:33:52.248,0.504593135,0,1.942569232,0,5470.274957,0
06/10/2016 12:33:53.277,0.820239436,0,1.942385022,0,5469.756222,0
06/10/2016 12:33:54.307,0.504583422,0,4.856573158,0,17903.27129,0
06/10/2016 12:33:55.336,0.757117946,0,3.885097065,0,13924.18788,0
06/10/2016 12:33:56.366,1.893479596,0,1.942486437,0,5967.318333,0
06/10/2016 12:33:57.396,0.630865192,0,1.942465739,0,5967.25475,0
06/10/2016 12:33:58.425,1.640954785,0,1.942611322,0,5967.701982,0
06/10/2016 12:33:59.455,1.514692379,0,1.942580272,0,6464.907145,0
06/10/2016 12:34:00.484,0.946501842,0,5.826917074,0,26353.20362,87512.52522
06/10/2016 12:34:01.514,0.693986743,0,1.942747266,0,6465.462901,0
06/10/2016 12:34:02.544,0.630845828,0,1.942358808,0,6464.170111,0
06/10/2016 12:34:03.573,0.820249149,0,6.799040612,0,26356.96658,0
06/10/2016 12:34:04.603,0.693977031,0,1.942449181,0,6961.737865,0
06/10/2016 12:34:05.632,0.883380352,0,3.885439323,0,14920.087,0
06/10/2016 12:34:06.662,0.693977031,0,1.942373984,0,6961.468359,0
06/10/2016 12:34:07.692,0.883380352,0,1.942563022,0,6962.145871,0
06/10/2016 12:34:08.721,1.704085987,0,2.913886968,0,10940.67427,0
06/10/2016 12:34:09.751,0.757117872,0,1.942502305,0,7459.208852,0
06/10/2016 12:34:10.780,0.693986743,0,3.883386677,0,23362.45425,0
06/10/2016 12:34:11.810,0.883370639,0,1.94335545,0,7462.484927,0
06/10/2016 12:34:12.840,0.693986743,0,1.942587862,0,7459.53739,0
06/10/2016 12:34:13.869,0.883370639,0,1.942386402,0,7458.763782,0
06/10/2016 12:34:14.899,0.63085554,0,1.942549222,0,7956.681615,0
06/10/2016 12:34:15.928,0.757108233,0,4.856645612,0,23871.38451,88523.0509
06/10/2016 12:34:16.958,0.63085554,0,2.913641691,0,8453.44576,0
06/10/2016 12:34:17.988,1.262167568,0,1.942594072,0,7956.865319,0
06/10/2016 12:34:19.017,0.567714625,0,1.942489886,0,7956.438574,0
06/10/2016 12:34:20.047,1.325298771,0,1.942535423,0,8453.914161,0
06/10/2016 12:34:21.076,1.199036365,0,6.798806364,0,28345.19499,0
06/10/2016 12:34:22.106,0.946511462,0,1.942471258,0,4475.453779,0
06/10/2016 12:34:23.136,0.757117946,0,1.942552672,0,4475.641357,0
06/10/2016 12:34:24.165,0.693977031,0,2.913774156,0,8453.830085,0
06/10/2016 12:34:25.210,0.74580813,0,1.913581616,0,4898.768938,0
06/10/2016 12:34:26.240,0.757108233,0,2.913869373,0,8951.406713,0
06/10/2016 12:34:27.285,0.808006568,0,1.913500604,0,4898.561546,0
06/10/2016 12:34:28.330,1.429886554,0,1.912975864,0,4897.218211,0
06/10/2016 12:34:29.360,1.135905163,0,2.914646863,0,8953.795164,0
06/10/2016 12:34:30.405,0.994554353,0,1.913570903,0,5388.615664,86217.85063
06/10/2016 12:34:31.450,0.808006568,0,4.783922237,0,21064.56639,0
06/10/2016 12:34:32.480,0.820239436,0,2.913744143,0,9448.301009,0
06/10/2016 12:34:33.510,0.757117946,0,1.942244301,0,5469.359951,0
06/10/2016 12:34:34.539,0.757108233,0,1.942734154,0,5470.739377,0
06/10/2016 12:34:35.569,0.757117946,0,1.942463669,0,5967.248391,0
06/10/2016 12:34:36.598,0.757108233,0,3.885161924,0,13924.42033,0
06/10/2016 12:34:37.628,0.693986743,0,2.913678946,0,9945.357468,0
06/10/2016 12:34:38.658,1.830348393,0,1.942581652,0,5967.610835,0
06/10/2016 12:34:39.687,0.630845828,0,1.942376054,0,5966.979237,0
06/10/2016 12:34:40.717,0.883380352,0,1.942661695,0,6465.178121,0
06/10/2016 12:34:41.746,0.820249069,0,5.82758764,0,26356.23637,0
06/10/2016 12:34:42.776,0.883380352,0,1.942595452,0,6464.957664,0
06/10/2016 12:34:43.806,0.630845828,0,1.94234639,0,6464.128787,0
06/10/2016 12:34:44.835,0.820249149,0,2.911955885,0,10436.44989,0
06/10/2016 12:34:45.865,0.693977031,0,1.943810628,0,6966.617292,88575.56271
06/10/2016 12:34:46.894,0.820249149,0,2.913970806,0,10940.98905,0
06/10/2016 12:34:47.924,0.693977031,0,1.942416066,0,6961.619181,0
06/10/2016 12:34:48.954,1.640964497,0,1.942573372,0,6962.182965,0
06/10/2016 12:34:49.983,0.693977031,0,2.913918018,0,10940.79085,0
06/10/2016 12:34:51.013,0.820249149,0,1.942367776,0,7458.692258,0
06/10/2016 12:34:52.043,0.693977031,0,4.856345457,0,23372.61942,0
06/10/2016 12:34:53.072,0.883380352,0,2.913991508,0,11438.388,0
06/10/2016 12:34:54.102,0.567724283,0,1.942440902,0,7458.973064,0
06/10/2016 12:34:55.131,0.883380352,0,2.913843498,0,11437.80701,0
06/10/2016 12:34:56.161,0.946501842,0,1.942657555,0,7957.125344,0
06/10/2016 12:34:57.191,1.640954785,0,3.884203062,0,15909.69574,0
06/10/2016 12:34:58.220,0.567724338,0,1.942758998,0,7957.540856,0
06/10/2016 12:34:59.250,1.640954785,0,1.942594072,0,7956.865319,0
06/10/2016 12:35:00.279,0.820239436,0,1.942182914,0,7955.181215,88004.19219
06/10/2016 12:35:01.309,0.883380352,0,1.942912908,0,8455.556976,0
06/10/2016 12:35:02.339,0.693977031,0,5.827537963,0,24366.87874,0
06/10/2016 12:35:03.368,0.883380352,0,1.942559572,0,4475.657254,0
06/10/2016 12:35:04.398,0.504583422,0,1.942589932,0,4475.727203,0
06/10/2016 12:35:05.427,0.883380352,0,2.913704818,0,8950.901199,0
06/10/2016 12:35:06.457,0.693986676,0,1.942189121,0,4972.004151,0
06/10/2016 12:35:07.487,0.693986743,0,2.91428136,0,8952.672338,0
06/10/2016 12:35:08.516,0.757108233,0,1.942467119,0,4972.715824,0
06/10/2016 12:35:09.546,1.577823582,0,1.942566472,0,4972.970168,0
06/10/2016 12:35:10.575,0.63085554,0,2.913869373,0,9448.707086,0
06/10/2016 12:35:11.605,3.345506972,0,2.913835218,0,9448.596334,0
06/10/2016 12:35:12.666,4.90151837,0,5.656200767,0,24615.78574,0
06/10/2016 12:35:13.695,3.724303901,0,3.884858348,0,9447.975502,0
06/10/2016 12:35:14.725,0.693977031,0,2.913734829,0,13426.49009,0
06/10/2016 12:35:15.755,0.757117946,0,2.913805204,0,8453.920166,88517.51704
06/10/2016 12:35:16.784,0.567714625,0,19.41940854,0,79044.7605,0
06/10/2016 12:35:17.814,0.757117946,0,4.857677462,0,17907.3422,0
06/10/2016 12:35:18.843,1.76721719,0,1.942636163,0,5967.778294,0
06/10/2016 12:35:19.873,1.199026653,0,1.942428484,0,5967.140303,0
06/10/2016 12:35:20.903,1.135905163,0,1.942531973,0,6464.746407,0
06/10/2016 12:35:21.932,1.199036365,0,3.884884564,0,14420.6915,0
06/10/2016 12:35:22.962,0.693977031,0,5.827980945,0,26358.01515,0
06/10/2016 12:35:23.991,0.693996388,0,1.94245608,0,6464.493834,0
06/10/2016 12:35:25.037,0.80798751,0,2.870314175,0,10287.206,0
06/10/2016 12:35:26.082,0.870186025,0,1.91363853,0,6858.480491,0
06/10/2016 12:35:27.127,0.994573393,0,2.870267978,0,10776.8995,0
06/10/2016 12:35:28.157,0.883370639,0,1.942407098,0,6961.587038,0
06/10/2016 12:35:29.171,1.666200362,0,7.890104516,0,31307.93472,0
06/10/2016 12:35:30.185,0.768775756,0,2.958622727,0,11108.64213,89374.07533
06/10/2016 12:35:31.199,0.768765894,0,1.972364646,0,7573.880241,90381.63755
06/10/2016 12:35:32.213,0.768775756,0,1.972436492,0,7574.156129,0
06/10/2016 12:35:33.227,0.832868344,0,4.931121464,0,27772.07608,0
06/10/2016 12:35:34.241,0.640570855,0,1.972416574,0,7574.079644,0
06/10/2016 12:35:35.255,0.896961021,0,1.97241444,0,7574.071449,0
06/10/2016 12:35:36.269,0.704673305,0,1.972371759,0,8078.834726,0
06/10/2016 12:35:37.283,0.704663443,0,1.972398079,0,8078.942531,0
06/10/2016 12:35:38.297,0.961083107,0,2.958635531,0,12118.57114,0
06/10/2016 12:35:39.311,1.922619861,0,1.972441472,0,8079.120268,0
06/10/2016 12:35:40.325,0.640561056,0,1.972420842,0,8079.035769,0
06/10/2016 12:35:41.339,1.089278145,0,1.972348997,0,8583.662836,0
06/10/2016 12:35:42.353,0.640570855,0,1.972462813,0,4544.554321,0
06/10/2016 12:35:43.367,0.768765894,0,4.931000532,0,15652.96809,0
06/10/2016 12:35:44.381,0.896980656,0,1.972420131,0,4544.455981,0
06/10/2016 12:35:45.395,0.704653651,0,2.958608855,0,8583.910492,89878.59221
06/10/2016 12:35:46.409,0.640570855,0,1.972417997,0,5049.390071,0
06/10/2016 12:35:47.423,0.896970794,0,2.958626995,0,9088.902128,0
06/10/2016 12:35:48.437,0.896980656,0,5.917160092,0,21207.10177,0
06/10/2016 12:35:49.451,1.60210761,0,1.972380295,0,5049.293556,0
06/10/2016 12:35:50.465,0.704653651,0,2.958707025,0,9089.14798,0
06/10/2016 12:35:51.479,0.896980656,0,1.972352554,0,5554.144792,0
06/10/2016 12:35:52.493,0.640560993,0,1.972468504,0,5554.471308,0
06/10/2016 12:35:53.507,0.704673305,0,2.958625928,0,9593.837675,0
06/10/2016 12:35:54.521,0.704663443,0,1.972379584,0,5554.220909,0
06/10/2016 12:35:55.550,0.820249149,0,2.913779331,0,9448.41511,0
06/10/2016 12:35:56.595,2.176153925,0,1.913557513,0,5878.448679,0
06/10/2016 12:35:57.641,0.683628685,0,1.913548139,0,5878.419884,0
06/10/2016 12:35:58.686,0.870176458,0,4.783376622,0,25470.52384,0
06/10/2016 12:35:59.715,1.704085987,0,1.942606492,0,5967.687144,0
06/10/2016 12:36:00.745,1.009642757,0,1.94245884,0,5967.233555,88016.69494
06/10/2016 12:36:01.775,0.693986743,0,2.913915948,0,10443.47476,0
06/10/2016 12:36:02.804,0.820239436,0,1.942592002,0,6464.946182,0
06/10/2016 12:36:03.834,1.07277396,0,3.88500323,0,14421.13199,0
06/10/2016 12:36:04.863,0.820239436,0,1.94227603,0,6463.894628,0
06/10/2016 12:36:05.893,0.693986743,0,1.942730013,0,6465.405484,0
06/10/2016 12:36:06.923,1.072783568,0,1.942630643,0,6962.388225,0
06/10/2016 12:36:07.952,0.630845828,0,2.913515447,0,10939.27933,0
06/10/2016 12:36:08.982,0.757108233,0,4.856417905,0,22875.6709,0
06/10/2016 12:36:10.011,1.577833294,0,1.942508515,0,6961.950516,0
06/10/2016 12:36:11.057,0.80798751,0,2.870469848,0,10777.65745,0
06/10/2016 12:36:12.086,0.630845828,0,1.942470568,0,7459.086982,0
06/10/2016 12:36:13.116,0.946511554,0,1.942567852,0,7459.460552,0
06/10/2016 12:36:14.145,0.693986743,0,2.912445912,0,11432.32102,0
06/10/2016 12:36:15.191,0.745808059,0,1.914320417,0,7350.990402,86251.62072
06/10/2016 12:36:16.220,0.630845828,0,2.913772086,0,11934.81047,0
06/10/2016 12:36:17.250,0.757117946,0,3.885115004,0,12432.36801,0
06/10/2016 12:36:18.279,0.757108233,0,1.942442972,0,7956.246413,0
06/10/2016 12:36:19.309,0.820249149,0,4.856716344,0,27850.3542,0
06/10/2016 12:36:20.339,1.704085987,0,1.942523694,0,7956.577049,0
06/10/2016 12:36:21.368,1.451561176,0,1.942538873,0,8453.929175,0
06/10/2016 12:36:22.398,0.63085554,0,1.942405718,0,4475.302774,0
06/10/2016 12:36:23.427,0.820239436,0,1.942612012,0,4475.778076,0
06/10/2016 12:36:24.457,0.567724283,0,3.884982532,0,12431.9441,0
06/10/2016 12:36:25.487,0.946511554,0,1.942545773,0,4475.62546,0
06/10/2016 12:36:26.516,0.693986743,0,1.942495406,0,4972.788239,0
06/10/2016 12:36:27.546,0.946501842,0,1.942435383,0,4972.63458,0
06/10/2016 12:36:28.575,0.504583422,0,2.913997718,0,20887.53564,0
06/10/2016 12:36:29.605,1.325298771,0,6.799226572,0,48239.54121,0
06/10/2016 12:36:30.650,2.113974545,0,2.870203707,0,8817.265789,86703.11359
06/10/2016 12:36:31.680,0.883370639,0,4.856324758,0,52712.49145,0
06/10/2016 12:36:32.709,1.262167568,0,2.913541316,0,9447.643306,0
06/10/2016 12:36:33.739,3.219253966,0,7.771038752,0,33322.21417,0
06/10/2016 12:36:34.784,5.596574748,0,3.827027988,0,52414.97532,0
06/10/2016 12:36:35.829,5.410007905,0,16.26506244,0,1434815.786,0
06/10/2016 12:36:36.859,5.618239984,0,2.913772086,0,11437.5267,0
06/10/2016 12:36:37.889,1.135905163,0,1.942485747,0,5967.316214,0
06/10/2016 12:36:38.918,3.976838038,0,32.05216463,0,156647.6701,0
06/10/2016 12:36:39.948,5.744512102,0,3.885119144,0,41772.80104,0
06/10/2016 12:36:40.993,4.974675704,0,3.827027988,0,15675.50664,0
06/10/2016 12:36:42.038,5.036864651,0,2.870304132,0,10287.17001,0
06/10/2016 12:36:43.083,5.658772721,0,2.870293085,0,17145.21736,0
06/10/2016 12:36:44.113,5.491987291,0,5.827480008,0,22377.52323,0
06/10/2016 12:36:45.174,5.085332623,0,3.770751114,0,17858.27727,84947.48108
06/10/2016 12:36:46.204,5.113200074,0,1.942520244,0,6464.707371,0
06/10/2016 12:36:47.233,5.113199577,0,2.913843498,0,15913.47062,0
06/10/2016 12:36:48.263,4.923796753,0,1.942537493,0,6962.054374,0
06/10/2016 12:36:49.277,4.743138005,0,18.7375182,0,78768.58177,0
06/10/2016 12:36:50.291,5.832898916,0,4.931101901,0,27267.02107,0
06/10/2016 12:36:51.320,5.050059159,0,2.913805204,0,9448.499009,0
06/10/2016 12:36:52.350,4.923806466,0,2.913833148,0,11437.76638,0
06/10/2016 12:36:53.395,4.974684795,0,5.740415448,0,23512.74168,0
06/10/2016 12:36:54.440,4.850297809,0,3.827194032,0,15186.30592,0
06/10/2016 12:36:55.486,4.912495854,0,5.740670529,0,23023.91594,0
06/10/2016 12:36:56.515,4.79754406,0,1.942471258,0,7459.089631,0
06/10/2016 12:36:57.560,6.342842119,0,2.87032723,0,19594.76723,0
06/10/2016 12:36:58.606,4.788108861,0,17.22180069,0,75439.14115,0
06/10/2016 12:36:59.651,4.912495854,0,28.70288063,0,144509.4364,0
06/10/2016 12:37:00.680,5.744512102,0,1.942511274,0,7956.52618,87521.78798
06/10/2016 12:37:01.710,5.428856088,0,2.913822799,0,25859.20606,0
06/10/2016 12:37:02.755,5.036864651,0,2.870290072,0,12246.57097,0
06/10/2016 12:37:03.800,5.845339546,0,6.697500506,0,54376.04982,0
06/10/2016 12:37:04.846,5.161252114,0,16.26506244,0,108260.2556,0
06/10/2016 12:37:05.891,4.912486756,0,2.870257936,0,8327.575024,0
06/10/2016 12:37:06.936,4.974684795,0,2.870234838,0,11756.4819,0
06/10/2016 12:37:07.981,4.788108861,0,1.91356153,0,4898.717517,0
06/10/2016 12:37:09.026,4.788118428,0,18.17868824,0,92095.14818,0
06/10/2016 12:37:10.056,5.365715173,0,4.856281636,0,24864.16198,0
06/10/2016 12:37:11.101,5.658772721,0,3.827089583,0,24493.37333,0
06/10/2016 12:37:12.131,4.734403145,0,17.48304857,0,68626.79332,0
06/10/2016 12:37:13.160,4.545009537,0,9.712239006,0,102436.9272,0
06/10/2016 12:37:14.190,4.16622232,0,6.799067177,0,25362.46316,0
06/10/2016 12:37:15.220,4.671271942,0,7.769981623,0,42268.70003,87521.073
06/10/2016 12:37:16.265,2.735864022,0,1.913507968,0,5388.438439,0
06/10/2016 12:37:17.294,0.693986676,0,4.856128127,0,16907.09569,0
06/10/2016 12:37:18.324,0.820249149,0,1.942509205,0,5967.388277,0
06/10/2016 12:37:19.354,0.883370639,0,23.30990347,0,106417.4793,0
06/10/2016 12:37:20.383,1.704085987,0,5.82790021,0,29838.84907,0
06/10/2016 12:37:21.413,1.262167568,0,1.941966367,0,5965.72068,0
06/10/2016 12:37:22.442,0.693986743,0,2.914688286,0,9948.802682,0
06/10/2016 12:37:23.472,0.693977031,0,1.942342941,0,6464.117309,0
06/10/2016 12:37:24.502,0.820249149,0,19.42689298,0,60176.74369,0
06/10/2016 12:37:25.531,0.693977031,0,3.884919059,0,14420.81955,0
06/10/2016 12:37:26.561,0.820249149,0,1.942516794,0,6464.695891,0
06/10/2016 12:37:27.590,0.630845828,0,1.942485747,0,6464.592565,0
06/10/2016 12:37:28.620,0.946511554,0,2.913929404,0,10940.8336,0
06/10/2016 12:37:29.650,0.693986676,0,2.913615821,0,10939.6562,0
06/10/2016 12:37:30.679,2.335407728,0,4.85661111,0,22876.58097,88522.42202
06/10/2016 12:37:31.709,0.693977031,0,2.913746213,0,10940.14578,0
06/10/2016 12:37:32.738,0.820249149,0,2.913765877,0,10940.21961,0
06/10/2016 12:37:33.768,0.757108233,0,6.798340333,0,27348.75197,0
06/10/2016 12:37:34.798,0.820249149,0,1.942670666,0,7459.855357,0
06/10/2016 12:37:35.827,0.757108233,0,2.911802915,0,11429.79704,0
06/10/2016 12:37:36.872,0.807997078,0,15.31909971,0,66178.51074,0
06/10/2016 12:37:37.918,0.745808059,0,2.870163539,0,11266.34861,0
06/10/2016 12:37:38.963,0.870186025,0,1.913614425,0,7838.164684,0
06/10/2016 12:37:39.977,0.640560993,0,1.972307742,0,8078.572512,0
06/10/2016 12:37:40.991,1.794414961,0,4.931260187,0,28277.81841,0
06/10/2016 12:37:42.005,0.704673305,0,1.97244574,0,8079.137751,0
06/10/2016 12:37:43.019,0.832858564,0,3.944806116,0,15652.99067,0
06/10/2016 12:37:44.033,0.704673305,0,1.972376027,0,8583.780471,0
06/10/2016 12:37:45.047,0.896980656,0,2.958644068,0,8584.012655,88869.77807
06/10/2016 12:37:46.061,0.640560993,0,5.917117412,0,24741.44027,0
06/10/2016 12:37:47.075,0.832868344,0,1.97247633,0,4544.585464,0
06/10/2016 12:37:48.089,0.704663513,0,1.972287827,0,4544.151153,0
06/10/2016 12:37:49.103,0.768765894,0,3.945003881,0,41406.76073,0
06/10/2016 12:37:50.117,0.832878206,0,1.972384563,0,5049.304482,0
06/10/2016 12:37:51.131,1.73031251,0,2.958701689,0,9089.13159,0
06/10/2016 12:37:52.145,0.704673305,0,1.972390965,0,5049.320871,0
06/10/2016 12:37:53.159,0.704653651,0,2.958634464,0,9088.925074,0
06/10/2016 12:37:54.173,0.704663443,0,1.972380295,0,5554.222912,0
06/10/2016 12:37:55.187,0.704673305,0,2.958620593,0,9593.820375,0
06/10/2016 12:37:56.201,0.704663443,0,4.931021872,0,25751.76863,0
06/10/2016 12:37:57.215,1.922629723,0,1.972430801,0,5554.365136,0
06/10/2016 12:37:58.229,0.640560993,0,1.97239879,0,5554.274993,0
06/10/2016 12:37:59.243,0.832868426,0,1.972435781,0,6059.322718,0
06/10/2016 12:38:00.257,1.089278145,0,1.972384563,0,6059.165378,89877.61978
06/10/2016 12:38:01.302,1.989606027,0,3.827128416,0,13716.42824,0
06/10/2016 12:38:02.347,0.80798751,0,1.913534079,0,5878.376691,0
06/10/2016 12:38:03.377,0.883380352,0,2.913813484,0,10443.10753,0
06/10/2016 12:38:04.406,0.630845828,0,1.942436763,0,6464.429546,0
06/10/2016 12:38:05.436,0.820249149,0,1.942494716,0,6464.622414,0
06/10/2016 12:38:06.466,0.630845828,0,5.827287522,0,26354.87903,0
06/10/2016 12:38:07.495,0.946511554,0,1.942660315,0,6465.173528,0
06/10/2016 12:38:08.525,0.630845828,0,1.942510584,0,6961.957935,0
06/10/2016 12:38:09.554,0.820249149,0,3.885019789,0,14918.47599,0
06/10/2016 12:38:10.584,0.630855479,0,1.942390541,0,6961.527698,0
06/10/2016 12:38:11.614,1.956610798,0,4.856219541,0,26852.95157,0
06/10/2016 12:38:12.643,0.63085554,0,1.942654105,0,6962.472311,0
06/10/2016 12:38:13.673,0.883370639,0,1.942494026,0,7459.177059,0
06/10/2016 12:38:14.702,0.757117946,0,1.942676876,0,7459.879206,0
06/10/2016 12:38:15.732,0.883380352,0,1.942316038,0,7458.493587,88010.22433
06/10/2016 12:38:16.762,0.693977031,0,4.85629371,0,15913.10323,0
06/10/2016 12:38:17.791,0.820249149,0,1.942469878,0,7459.084333,0
06/10/2016 12:38:18.821,0.630845828,0,1.942784533,0,7957.645447,0
06/10/2016 12:38:19.850,0.820239436,0,1.942430554,0,7956.195548,0
06/10/2016 12:38:20.880,1.451561176,0,1.94270724,0,7957.328855,0
06/10/2016 12:38:21.925,1.554273868,0,5.740254779,0,27430.76417,0
06/10/2016 12:38:22.955,0.63085554,0,1.942496786,0,7956.466834,0
06/10/2016 12:38:23.984,0.946511554,0,1.942588552,0,8454.145378,0
06/10/2016 12:38:25.014,0.630845828,0,2.913814519,0,8453.947191,0
06/10/2016 12:38:26.044,0.820239436,0,1.942468499,0,4475.447421,0
06/10/2016 12:38:27.073,0.63085554,0,2.913866268,0,8454.097332,0
06/10/2016 12:38:28.103,0.693977031,0,1.942480227,0,4475.474443,0
06/10/2016 12:38:29.132,0.63085554,0,1.942284308,0,4972.247827,0
06/10/2016 12:38:30.162,0.757108233,0,2.914132286,0,8952.214382,88527.45333
06/10/2016 12:38:31.192,1.640964338,0,1.942666526,0,4973.226305,0
06/10/2016 12:38:32.237,0.683619182,0,3.826797692,0,20572.86439,0
06/10/2016 12:38:33.266,0.630845828,0,1.942358808,0,4972.438547,0
06/10/2016 12:38:34.296,0.757117946,0,1.942607182,0,5470.381825,0
06/10/2016 12:38:35.326,0.504583422,0,2.913604438,0,9447.84799,0
06/10/2016 12:38:36.355,0.820249149,0,1.942616842,0,5470.409028,0
06/10/2016 12:38:37.385,0.693977031,0,5.82736824,0,25360.70658,0
06/10/2016 12:38:38.415,0.946511554,0,1.942569922,0,5470.2769,0
06/10/2016 12:38:39.444,0.630845828,0,1.94227672,0,5966.674083,0
06/10/2016 12:38:40.474,0.693996388,0,2.914198539,0,9947.131014,0
06/10/2016 12:38:41.503,1.640954785,0,2.913663423,0,9945.304483,0
06/10/2016 12:38:42.533,0.757108233,0,4.855903917,0,21878.76069,0
06/10/2016 12:38:43.563,0.883380352,0,2.91426376,0,9947.353635,0
06/10/2016 12:38:44.592,0.883370639,0,1.942505755,0,6464.659152,0
06/10/2016 12:38:45.622,0.757117946,0,2.913773121,0,7956.543136,88019.25845
06/10/2016 12:38:46.651,0.757108233,0,1.942516104,0,6464.693594,0
06/10/2016 12:38:47.681,0.693986743,0,3.885109484,0,14918.82042,0
06/10/2016 12:38:48.711,0.883370639,0,2.913737934,0,10442.83676,0
06/10/2016 12:38:49.740,1.135905163,0,3.884985292,0,11934.67482,0
06/10/2016 12:38:50.770,0.757117946,0,1.942496096,0,6961.906007,0
06/10/2016 12:38:51.799,1.76721719,0,1.942626503,0,6962.373386,0
06/10/2016 12:38:52.829,0.883380266,0,5.827645597,0,26853.79091,0
06/10/2016 12:38:53.859,0.63085554,0,1.942468499,0,6961.807099,0
06/10/2016 12:38:54.888,0.820239436,0,1.942569922,0,7459.4685,0
06/10/2016 12:38:55.918,0.63085554,0,2.913801065,0,11437.64045,0
06/10/2016 12:38:56.947,0.946501842,0,1.942343631,0,7458.599544,0
06/10/2016 12:38:57.993,1.74084086,0,2.870777226,0,11268.75754,0
06/10/2016 12:38:59.038,0.994563825,0,1.91349257,0,7347.811469,0
06/10/2016 12:39:00.083,1.492075502,0,2.870305136,0,11756.76984,87196.04296
06/10/2016 12:39:01.113,1.07277396,0,1.942540253,0,7956.644875,0
06/10/2016 12:39:02.142,1.830348393,0,1.942525074,0,7956.582701,0
06/10/2016 12:39:03.187,0.870186025,0,4.783774942,0,27432.07903,0
06/10/2016 12:39:04.233,0.683619117,0,1.913477841,0,7837.605238,0
06/10/2016 12:39:05.262,0.883380352,0,1.942531973,0,8453.899147,0
06/10/2016 12:39:06.292,0.630845828,0,1.942411237,0,4475.31549,0
06/10/2016 12:39:07.321,0.820249149,0,2.913911808,0,8454.22946,0
06/10/2016 12:39:08.351,0.757108233,0,3.885181244,0,12432.57998,0
06/10/2016 12:39:09.381,0.757117946,0,1.942353289,0,4475.181977,0
06/10/2016 12:39:10.410,0.693977031,0,1.942687918,0,4973.281069,0
06/10/2016 12:39:11.440,0.883380352,0,1.942543703,0,4972.911879,0
06/10/2016 12:39:12.469,1.577833141,0,1.94245263,0,4972.678734,0
06/10/2016 12:39:13.499,0.883370639,0,8.742014891,0,36801.94002,0
06/10/2016 12:39:14.529,0.820249149,0,1.94245746,0,4972.691097,0
06/10/2016 12:39:15.558,0.757108233,0,1.942574752,0,5470.290501,88021.94716
06/10/2016 12:39:16.588,4.16622232,0,3.885178484,0,9946.056918,0
06/10/2016 12:39:17.633,4.912486756,0,3.826953005,0,10776.69966,0
06/10/2016 12:39:18.678,2.424928619,0,3.82712306,0,13226.53729,0
06/10/2016 12:39:19.708,0.820249149,0,5.827465519,0,20885.63642,0
